"sku_id","record_date","daily_units_sold","avg_daily_demand_30d","observations_30d"
"SKU_31","2024-10-03","58","50.80","30"
"SKU_31","2024-10-04","46","50.47","30"
"SKU_31","2024-10-05","50","50.67","30"
"SKU_31","2024-10-06","45","50.70","30"
"SKU_31","2024-10-07","52","51.33","30"
"SKU_31","2024-10-08","51","51.83","30"
"SKU_31","2024-10-09","59","52.40","30"
"SKU_31","2024-10-10","44","51.13","30"
"SKU_31","2024-10-11","59","51.20","30"
"SKU_31","2024-10-12","66","51.63","30"
"SKU_31","2024-10-13","66","52.30","30"
"SKU_31","2024-10-14","52","52.93","30"
"SKU_31","2024-10-15","66","53.63","30"
"SKU_31","2024-10-16","35","53.73","30"
"SKU_31","2024-10-17","70","53.83","30"
"SKU_31","2024-10-18","37","53.23","30"
"SKU_31","2024-10-19","53","52.73","30"
"SKU_31","2024-10-20","36","52.30","30"
"SKU_31","2024-10-21","59","52.20","30"
"SKU_31","2024-10-22","45","51.87","30"
"SKU_31","2024-10-23","50","51.73","30"
"SKU_31","2024-10-24","41","51.77","30"
"SKU_31","2024-10-25","67","52.73","30"
"SKU_31","2024-10-26","57","52.90","30"
"SKU_31","2024-10-27","60","52.53","30"
"SKU_31","2024-10-28","47","52.17","30"
"SKU_31","2024-10-29","44","52.47","30"
"SKU_31","2024-10-30","61","53.27","30"
"SKU_31","2024-10-31","70","53.73","30"
"SKU_31","2024-11-01","93","54.63","30"
"SKU_31","2024-11-02","54","54.50","30"
"SKU_31","2024-11-03","77","55.53","30"
"SKU_31","2024-11-04","57","55.77","30"
"SKU_31","2024-11-05","56","56.13","30"
"SKU_31","2024-11-06","53","56.17","30"
"SKU_31","2024-11-07","70","56.80","30"
"SKU_31","2024-11-08","71","57.20","30"
"SKU_31","2024-11-09","76","58.27","30"
"SKU_31","2024-11-10","77","58.87","30"
"SKU_31","2024-11-11","66","58.87","30"
"SKU_31","2024-11-12","60","58.67","30"
"SKU_31","2024-11-13","59","58.90","30"
"SKU_31","2024-11-14","68","58.97","30"
"SKU_31","2024-11-15","73","60.23","30"
"SKU_31","2024-11-16","56","59.77","30"
"SKU_31","2024-11-17","70","60.87","30"
"SKU_31","2024-11-18","81","61.80","30"
"SKU_31","2024-11-19","63","62.70","30"
"SKU_31","2024-11-20","76","63.27","30"
"SKU_31","2024-11-21","54","63.57","30"
"SKU_31","2024-11-22","97","65.13","30"
"SKU_31","2024-11-23","83","66.53","30"
"SKU_31","2024-11-24","87","67.20","30"
"SKU_31","2024-11-25","91","68.33","30"
"SKU_31","2024-11-26","58","68.27","30"
"SKU_31","2024-11-27","72","69.10","30"
"SKU_31","2024-11-28","73","70.07","30"
"SKU_31","2024-11-29","104","71.50","30"
"SKU_31","2024-11-30","83","71.93","30"
"SKU_31","2024-12-01","95","72.00","30"
"SKU_31","2024-12-02","75","72.70","30"
"SKU_31","2024-12-03","77","72.70","30"
"SKU_31","2024-12-04","64","72.93","30"
"SKU_31","2024-12-05","71","73.43","30"
"SKU_31","2024-12-06","68","73.93","30"
"SKU_31","2024-12-07","68","73.87","30"
"SKU_31","2024-12-08","64","73.63","30"
"SKU_31","2024-12-09","91","74.13","30"
"SKU_31","2024-12-10","93","74.67","30"
"SKU_31","2024-12-11","93","75.57","30"
"SKU_31","2024-12-12","80","76.23","30"
"SKU_31","2024-12-13","105","77.77","30"
"SKU_31","2024-12-14","79","78.13","30"
"SKU_31","2024-12-15","80","78.37","30"
"SKU_31","2024-12-16","77","79.07","30"
"SKU_31","2024-12-17","93","79.83","30"
"SKU_31","2024-12-18","104","80.60","30"
"SKU_31","2024-12-19","102","81.90","30"
"SKU_31","2024-12-20","92","82.43","30"
"SKU_31","2024-12-21","105","84.13","30"
"SKU_31","2024-12-22","91","83.93","30"
"SKU_31","2024-12-23","83","83.93","30"
"SKU_31","2024-12-24","91","84.07","30"
"SKU_31","2024-12-25","113","84.80","30"
"SKU_31","2024-12-26","96","86.07","30"
"SKU_31","2024-12-27","98","86.93","30"
"SKU_31","2024-12-28","88","87.43","30"
"SKU_31","2024-12-29","97","87.20","30"
"SKU_31","2024-12-30","104","87.90","30"
"SKU_32","2024-01-01","90","90.00","1"
"SKU_32","2024-01-02","98","94.00","2"
"SKU_32","2024-01-03","89","92.33","3"
"SKU_32","2024-01-04","103","95.00","4"
"SKU_32","2024-01-05","96","95.20","5"
"SKU_32","2024-01-06","91","94.50","6"
"SKU_32","2024-01-07","104","95.86","7"
"SKU_32","2024-01-08","120","98.88","8"
"SKU_32","2024-01-09","103","99.33","9"
"SKU_32","2024-01-10","119","101.30","10"
"SKU_32","2024-01-11","102","101.36","11"
"SKU_32","2024-01-12","131","103.83","12"
"SKU_32","2024-01-13","105","103.92","13"
"SKU_32","2024-01-14","108","104.21","14"
"SKU_32","2024-01-15","115","104.93","15"
"SKU_32","2024-01-16","91","104.06","16"
"SKU_32","2024-01-17","109","104.35","17"
"SKU_32","2024-01-18","116","105.00","18"
"SKU_32","2024-01-19","100","104.74","19"
"SKU_32","2024-01-20","121","105.55","20"
"SKU_32","2024-01-21","125","106.48","21"
"SKU_32","2024-01-22","113","106.77","22"
"SKU_32","2024-01-23","126","107.61","23"
"SKU_32","2024-01-24","128","108.46","24"
"SKU_32","2024-01-25","97","108.00","25"
"SKU_32","2024-01-26","149","109.58","26"
"SKU_32","2024-01-27","101","109.26","27"
"SKU_32","2024-01-28","136","110.21","28"
"SKU_32","2024-01-29","129","110.86","29"
"SKU_32","2024-01-30","142","111.90","30"
"SKU_32","2024-01-31","121","112.93","30"
"SKU_32","2024-02-01","141","114.37","30"
"SKU_32","2024-02-02","108","115.00","30"
"SKU_32","2024-02-03","131","115.93","30"
"SKU_32","2024-02-04","137","117.30","30"
"SKU_32","2024-02-05","127","118.50","30"
"SKU_32","2024-02-06","144","119.83","30"
"SKU_32","2024-02-07","130","120.17","30"
"SKU_32","2024-02-08","131","121.10","30"
"SKU_32","2024-02-09","127","121.37","30"
"SKU_32","2024-02-10","125","122.13","30"
"SKU_32","2024-02-11","126","121.97","30"
"SKU_32","2024-02-12","149","123.43","30"
"SKU_32","2024-02-13","114","123.63","30"
"SKU_32","2024-02-14","163","125.23","30"
"SKU_32","2024-02-15","150","127.20","30"
"SKU_32","2024-02-16","117","127.47","30"
"SKU_32","2024-02-17","126","127.80","30"
"SKU_32","2024-02-18","138","129.07","30"
"SKU_32","2024-02-19","143","129.80","30"
"SKU_32","2024-02-20","136","130.17","30"
"SKU_32","2024-02-21","134","130.87","30"
"SKU_32","2024-02-22","177","132.57","30"
"SKU_32","2024-02-23","142","133.03","30"
"SKU_32","2024-02-24","135","134.30","30"
"SKU_32","2024-02-25","156","134.53","30"
"SKU_32","2024-02-26","170","136.83","30"
"SKU_32","2024-02-27","159","137.60","30"
"SKU_32","2024-02-28","123","137.40","30"
"SKU_32","2024-02-29","148","137.60","30"
"SKU_32","2024-03-01","161","138.93","30"
"SKU_32","2024-03-02","134","138.70","30"
"SKU_32","2024-03-03","139","139.73","30"
"SKU_32","2024-03-04","151","140.40","30"
"SKU_32","2024-03-05","144","140.63","30"
"SKU_32","2024-03-06","147","141.30","30"
"SKU_32","2024-03-07","128","140.77","30"
"SKU_32","2024-03-08","153","141.53","30"
"SKU_32","2024-03-09","139","141.80","30"
"SKU_32","2024-03-10","154","142.70","30"
"SKU_32","2024-03-11","142","143.27","30"
"SKU_32","2024-03-12","132","143.47","30"
"SKU_32","2024-03-13","151","143.53","30"
"SKU_32","2024-03-14","140","144.40","30"
"SKU_32","2024-03-15","150","143.97","30"
"SKU_32","2024-03-16","152","144.03","30"
"SKU_32","2024-03-17","147","145.03","30"
"SKU_32","2024-03-18","153","145.93","30"
"SKU_32","2024-03-19","144","146.13","30"
"SKU_32","2024-03-20","143","146.13","30"
"SKU_32","2024-03-21","154","146.73","30"
"SKU_32","2024-03-22","155","147.43","30"
"SKU_32","2024-03-23","147","146.43","30"
"SKU_32","2024-03-24","155","146.87","30"
"SKU_32","2024-03-25","150","147.37","30"
"SKU_32","2024-03-26","143","146.93","30"
"SKU_32","2024-03-27","150","146.27","30"
"SKU_32","2024-03-28","171","146.67","30"
"SKU_32","2024-03-29","130","146.90","30"
"SKU_32","2024-03-30","154","147.10","30"
"SKU_32","2024-03-31","153","146.83","30"
"SKU_32","2024-04-01","148","147.30","30"
"SKU_32","2024-04-02","145","147.50","30"
"SKU_32","2024-04-03","176","148.33","30"
"SKU_32","2024-04-04","164","149.00","30"
"SKU_32","2024-04-05","136","148.63","30"
"SKU_32","2024-04-06","133","148.80","30"
"SKU_32","2024-04-07","142","148.43","30"
"SKU_32","2024-04-08","167","149.37","30"
"SKU_32","2024-04-09","166","149.77","30"
"SKU_32","2024-04-10","161","150.40","30"
"SKU_32","2024-04-11","158","151.27","30"
"SKU_32","2024-04-12","142","150.97","30"
"SKU_32","2024-04-13","143","151.07","30"
"SKU_32","2024-04-14","168","151.67","30"
"SKU_32","2024-04-15","157","151.83","30"
"SKU_32","2024-04-16","138","151.53","30"
"SKU_32","2024-04-17","146","151.30","30"
"SKU_32","2024-04-18","150","151.50","30"
"SKU_32","2024-04-19","163","152.17","30"
"SKU_32","2024-04-20","147","151.93","30"
"SKU_32","2024-04-21","167","152.33","30"
"SKU_32","2024-04-22","155","152.60","30"
"SKU_32","2024-04-23","157","152.67","30"
"SKU_32","2024-04-24","146","152.53","30"
"SKU_32","2024-04-25","152","152.83","30"
"SKU_32","2024-04-26","156","153.03","30"
"SKU_32","2024-04-27","146","152.20","30"
"SKU_32","2024-04-28","161","153.23","30"
"SKU_32","2024-04-29","124","152.23","30"
"SKU_32","2024-04-30","117","151.03","30"
"SKU_32","2024-05-01","148","151.03","30"
"SKU_32","2024-05-02","159","151.50","30"
"SKU_32","2024-05-03","135","150.13","30"
"SKU_32","2024-05-04","109","148.30","30"
"SKU_32","2024-05-05","151","148.80","30"
"SKU_32","2024-05-06","131","148.73","30"
"SKU_32","2024-05-07","140","148.67","30"
"SKU_32","2024-05-08","158","148.37","30"
"SKU_32","2024-05-09","133","147.27","30"
"SKU_32","2024-05-10","132","146.30","30"
"SKU_32","2024-05-11","127","145.27","30"
"SKU_32","2024-05-12","143","145.30","30"
"SKU_32","2024-05-13","146","145.40","30"
"SKU_32","2024-05-14","141","144.50","30"
"SKU_32","2024-05-15","134","143.73","30"
"SKU_32","2024-05-16","138","143.73","30"
"SKU_32","2024-05-17","126","143.07","30"
"SKU_32","2024-05-18","129","142.37","30"
"SKU_32","2024-05-19","149","141.90","30"
"SKU_32","2024-05-20","146","141.87","30"
"SKU_32","2024-05-21","144","141.10","30"
"SKU_32","2024-05-22","135","140.43","30"
"SKU_32","2024-05-23","131","139.57","30"
"SKU_32","2024-05-24","126","138.90","30"
"SKU_32","2024-05-25","128","138.10","30"
"SKU_32","2024-05-26","148","137.83","30"
"SKU_32","2024-05-27","131","137.33","30"
"SKU_32","2024-05-28","130","136.30","30"
"SKU_32","2024-05-29","111","135.87","30"
"SKU_32","2024-05-30","123","136.07","30"
"SKU_32","2024-05-31","125","135.30","30"
"SKU_32","2024-06-01","106","133.53","30"
"SKU_32","2024-06-02","132","133.43","30"
"SKU_32","2024-06-03","131","134.17","30"
"SKU_32","2024-06-04","100","132.47","30"
"SKU_32","2024-06-05","136","132.63","30"
"SKU_32","2024-06-06","133","132.40","30"
"SKU_32","2024-06-07","118","131.07","30"
"SKU_32","2024-06-08","128","130.90","30"
"SKU_32","2024-06-09","143","131.27","30"
"SKU_32","2024-06-10","128","131.30","30"
"SKU_32","2024-06-11","126","130.73","30"
"SKU_32","2024-06-12","116","129.73","30"
"SKU_32","2024-06-13","112","128.77","30"
"SKU_32","2024-06-14","105","127.80","30"
"SKU_32","2024-06-15","101","126.57","30"
"SKU_32","2024-06-16","123","126.47","30"
"SKU_32","2024-06-17","101","125.53","30"
"SKU_32","2024-06-18","97","123.80","30"
"SKU_32","2024-06-19","106","122.47","30"
"SKU_32","2024-06-20","109","121.30","30"
"SKU_32","2024-06-21","89","119.77","30"
"SKU_32","2024-06-22","117","119.30","30"
"SKU_32","2024-06-23","129","119.40","30"
"SKU_32","2024-06-24","81","117.83","30"
"SKU_32","2024-06-25","96","116.10","30"
"SKU_32","2024-06-26","94","114.87","30"
"SKU_32","2024-06-27","104","114.00","30"
"SKU_32","2024-06-28","118","114.23","30"
"SKU_32","2024-06-29","101","113.50","30"
"SKU_32","2024-06-30","120","113.33","30"
"SKU_32","2024-07-01","99","113.10","30"
"SKU_32","2024-07-02","95","111.87","30"
"SKU_32","2024-07-03","98","110.77","30"
"SKU_32","2024-07-04","95","110.60","30"
"SKU_32","2024-07-05","111","109.77","30"
"SKU_32","2024-07-06","88","108.27","30"
"SKU_32","2024-07-07","81","107.03","30"
"SKU_32","2024-07-08","77","105.33","30"
"SKU_32","2024-07-09","91","103.60","30"
"SKU_32","2024-07-10","84","102.13","30"
"SKU_32","2024-07-11","101","101.30","30"
"SKU_32","2024-07-12","81","100.13","30"
"SKU_32","2024-07-13","86","99.27","30"
"SKU_32","2024-07-14","99","99.07","30"
"SKU_32","2024-07-15","90","98.70","30"
"SKU_32","2024-07-16","86","97.47","30"
"SKU_32","2024-07-17","88","97.03","30"
"SKU_32","2024-07-18","104","97.27","30"
"SKU_32","2024-07-19","76","96.27","30"
"SKU_32","2024-07-20","95","95.80","30"
"SKU_32","2024-07-21","75","95.33","30"
"SKU_32","2024-07-22","71","93.80","30"
"SKU_32","2024-07-23","86","92.37","30"
"SKU_32","2024-07-24","53","91.43","30"
"SKU_32","2024-07-25","74","90.70","30"
"SKU_32","2024-07-26","85","90.40","30"
"SKU_32","2024-07-27","76","89.47","30"
"SKU_32","2024-07-28","75","88.03","30"
"SKU_32","2024-07-29","64","86.80","30"
"SKU_32","2024-07-30","70","85.13","30"
"SKU_32","2024-07-31","89","84.80","30"
"SKU_32","2024-08-01","56","83.50","30"
"SKU_32","2024-08-02","82","82.97","30"
"SKU_32","2024-08-03","71","82.17","30"
"SKU_32","2024-08-04","80","81.13","30"
"SKU_32","2024-08-05","72","80.60","30"
"SKU_32","2024-08-06","54","79.70","30"
"SKU_32","2024-08-07","80","79.80","30"
"SKU_32","2024-08-08","78","79.37","30"
"SKU_32","2024-08-09","81","79.27","30"
"SKU_32","2024-08-10","54","77.70","30"
"SKU_32","2024-08-11","68","77.27","30"
"SKU_32","2024-08-12","58","76.33","30"
"SKU_32","2024-08-13","71","75.40","30"
"SKU_32","2024-08-14","51","74.10","30"
"SKU_32","2024-08-15","72","73.63","30"
"SKU_32","2024-08-16","64","72.83","30"
"SKU_32","2024-08-17","64","71.50","30"
"SKU_32","2024-08-18","59","70.93","30"
"SKU_32","2024-08-19","64","69.90","30"
"SKU_32","2024-08-20","57","69.30","30"
"SKU_32","2024-08-21","70","69.27","30"
"SKU_32","2024-08-22","52","68.13","30"
"SKU_32","2024-08-23","80","69.03","30"
"SKU_32","2024-08-24","72","68.97","30"
"SKU_32","2024-08-25","65","68.30","30"
"SKU_32","2024-08-26","58","67.70","30"
"SKU_32","2024-08-27","50","66.87","30"
"SKU_32","2024-08-28","55","66.57","30"
"SKU_32","2024-08-29","57","66.13","30"
"SKU_32","2024-08-30","60","65.17","30"
"SKU_32","2024-08-31","54","65.10","30"
"SKU_32","2024-09-01","55","64.20","30"
"SKU_32","2024-09-02","49","63.47","30"
"SKU_32","2024-09-03","67","63.03","30"
"SKU_32","2024-09-04","68","62.90","30"
"SKU_32","2024-09-05","48","62.70","30"
"SKU_32","2024-09-06","34","61.17","30"
"SKU_32","2024-09-07","58","60.50","30"
"SKU_32","2024-09-08","87","60.70","30"
"SKU_32","2024-09-09","57","60.80","30"
"SKU_32","2024-09-10","54","60.33","30"
"SKU_32","2024-09-11","48","60.00","30"
"SKU_32","2024-09-12","51","59.33","30"
"SKU_32","2024-09-13","50","59.30","30"
"SKU_32","2024-09-14","44","58.37","30"
"SKU_32","2024-09-15","77","58.80","30"
"SKU_32","2024-09-16","30","57.67","30"
"SKU_32","2024-09-17","44","57.17","30"
"SKU_32","2024-09-18","77","57.60","30"
"SKU_32","2024-09-19","69","58.00","30"
"SKU_32","2024-09-20","41","57.03","30"
"SKU_32","2024-09-21","51","57.00","30"
"SKU_32","2024-09-22","31","55.37","30"
"SKU_32","2024-09-23","38","54.23","30"
"SKU_32","2024-09-24","60","54.07","30"
"SKU_32","2024-09-25","54","53.93","30"
"SKU_32","2024-09-26","51","53.97","30"
"SKU_32","2024-09-27","40","53.47","30"
"SKU_32","2024-09-28","58","53.50","30"
"SKU_32","2024-09-29","67","53.73","30"
"SKU_32","2024-09-30","31","52.97","30"
"SKU_32","2024-10-01","47","52.70","30"
"SKU_32","2024-10-02","44","52.53","30"
"SKU_32","2024-10-03","67","52.53","30"
"SKU_32","2024-10-04","52","52.00","30"
"SKU_32","2024-10-05","51","52.10","30"
"SKU_32","2024-10-06","54","52.77","30"
"SKU_32","2024-10-07","33","51.93","30"
"SKU_32","2024-10-08","48","50.63","30"
"SKU_32","2024-10-09","57","50.63","30"
"SKU_32","2024-10-10","43","50.27","30"
"SKU_32","2024-10-11","70","51.00","30"
"SKU_32","2024-10-12","61","51.33","30"
"SKU_32","2024-10-13","71","52.03","30"
"SKU_32","2024-10-14","46","52.10","30"
"SKU_32","2024-10-15","75","52.03","30"
"SKU_32","2024-10-16","40","52.37","30"
"SKU_32","2024-10-17","57","52.80","30"
"SKU_32","2024-10-18","64","52.37","30"
"SKU_32","2024-10-19","56","51.93","30"
"SKU_32","2024-10-20","57","52.47","30"
"SKU_32","2024-10-21","58","52.70","30"
"SKU_32","2024-10-22","31","52.70","30"
"SKU_32","2024-10-23","60","53.43","30"
"SKU_32","2024-10-24","57","53.33","30"
"SKU_32","2024-10-25","64","53.67","30"
"SKU_32","2024-10-26","55","53.80","30"
"SKU_32","2024-10-27","58","54.40","30"
"SKU_32","2024-10-28","64","54.60","30"
"SKU_32","2024-10-29","54","54.17","30"
"SKU_32","2024-10-30","38","54.40","30"
"SKU_32","2024-10-31","58","54.77","30"
"SKU_32","2024-11-01","64","55.43","30"
"SKU_32","2024-11-02","77","55.77","30"
"SKU_32","2024-11-03","37","55.27","30"
"SKU_32","2024-11-04","41","54.93","30"
"SKU_32","2024-11-05","60","55.13","30"
"SKU_32","2024-11-06","46","55.57","30"
"SKU_32","2024-11-07","49","55.60","30"
"SKU_32","2024-11-08","60","55.70","30"
"SKU_32","2024-11-09","61","56.30","30"
"SKU_32","2024-11-10","85","56.80","30"
"SKU_32","2024-11-11","56","56.63","30"
"SKU_32","2024-11-12","65","56.43","30"
"SKU_32","2024-11-13","54","56.70","30"
"SKU_32","2024-11-14","52","55.93","30"
"SKU_32","2024-11-15","47","56.17","30"
"SKU_32","2024-11-16","40","55.60","30"
"SKU_32","2024-11-17","82","56.20","30"
"SKU_32","2024-11-18","52","56.07","30"
"SKU_32","2024-11-19","66","56.37","30"
"SKU_32","2024-11-20","80","57.10","30"
"SKU_32","2024-11-21","65","58.23","30"
"SKU_32","2024-11-22","53","58.00","30"
"SKU_32","2024-11-23","76","58.63","30"
"SKU_32","2024-11-24","76","59.03","30"
"SKU_32","2024-11-25","77","59.77","30"
"SKU_32","2024-11-26","71","60.20","30"
"SKU_32","2024-11-27","88","61.00","30"
"SKU_32","2024-11-28","65","61.37","30"
"SKU_32","2024-11-29","70","62.43","30"
"SKU_32","2024-11-30","76","63.03","30"
"SKU_32","2024-12-01","82","63.63","30"
"SKU_32","2024-12-02","67","63.30","30"
"SKU_32","2024-12-03","62","64.13","30"
"SKU_32","2024-12-04","92","65.83","30"
"SKU_32","2024-12-05","94","66.97","30"
"SKU_32","2024-12-06","60","67.43","30"
"SKU_32","2024-12-07","72","68.20","30"
"SKU_32","2024-12-08","74","68.67","30"
"SKU_32","2024-12-09","90","69.63","30"
"SKU_32","2024-12-10","70","69.13","30"
"SKU_32","2024-12-11","85","70.10","30"
"SKU_32","2024-12-12","104","71.40","30"
"SKU_32","2024-12-13","98","72.87","30"
"SKU_32","2024-12-14","80","73.80","30"
"SKU_32","2024-12-15","78","74.83","30"
"SKU_32","2024-12-16","108","77.10","30"
"SKU_32","2024-12-17","102","77.77","30"
"SKU_32","2024-12-18","93","79.13","30"
"SKU_32","2024-12-19","88","79.87","30"
"SKU_32","2024-12-20","74","79.67","30"
"SKU_32","2024-12-21","86","80.37","30"
"SKU_32","2024-12-22","94","81.73","30"
"SKU_32","2024-12-23","88","82.13","30"
"SKU_32","2024-12-24","69","81.90","30"
"SKU_32","2024-12-25","101","82.70","30"
"SKU_32","2024-12-26","100","83.67","30"
"SKU_32","2024-12-27","116","84.60","30"
"SKU_32","2024-12-28","101","85.80","30"
"SKU_32","2024-12-29","109","87.10","30"
"SKU_32","2024-12-30","99","87.87","30"
"SKU_33","2024-01-01","99","99.00","1"
"SKU_33","2024-01-02","122","110.50","2"
"SKU_33","2024-01-03","83","101.33","3"
"SKU_33","2024-01-04","98","100.50","4"
"SKU_33","2024-01-05","94","99.20","5"
"SKU_33","2024-01-06","100","99.33","6"
"SKU_33","2024-01-07","109","100.71","7"
"SKU_33","2024-01-08","99","100.50","8"
"SKU_33","2024-01-09","94","99.78","9"
"SKU_33","2024-01-10","110","100.80","10"
"SKU_33","2024-01-11","116","102.18","11"
"SKU_33","2024-01-12","119","103.58","12"
"SKU_33","2024-01-13","103","103.54","13"
"SKU_33","2024-01-14","135","105.79","14"
"SKU_33","2024-01-15","119","106.67","15"
"SKU_33","2024-01-16","103","106.44","16"
"SKU_33","2024-01-17","122","107.35","17"
"SKU_33","2024-01-18","119","108.00","18"
"SKU_33","2024-01-19","107","107.95","19"
"SKU_33","2024-01-20","124","108.75","20"
"SKU_33","2024-01-21","140","110.24","21"
"SKU_33","2024-01-22","109","110.18","22"
"SKU_33","2024-01-23","122","110.70","23"
"SKU_33","2024-01-24","107","110.54","24"
"SKU_33","2024-01-25","147","112.00","25"
"SKU_33","2024-01-26","122","112.38","26"
"SKU_33","2024-01-27","122","112.74","27"
"SKU_33","2024-01-28","134","113.50","28"
"SKU_33","2024-01-29","137","114.31","29"
"SKU_33","2024-01-30","137","115.07","30"
"SKU_33","2024-01-31","102","115.17","30"
"SKU_33","2024-02-01","116","114.97","30"
"SKU_33","2024-02-02","126","116.40","30"
"SKU_33","2024-02-03","130","117.47","30"
"SKU_33","2024-02-04","123","118.43","30"
"SKU_33","2024-02-05","106","118.63","30"
"SKU_33","2024-02-06","139","119.63","30"
"SKU_33","2024-02-07","128","120.60","30"
"SKU_33","2024-02-08","125","121.63","30"
"SKU_33","2024-02-09","115","121.80","30"
"SKU_33","2024-02-10","120","121.93","30"
"SKU_33","2024-02-11","133","122.40","30"
"SKU_33","2024-02-12","134","123.43","30"
"SKU_33","2024-02-13","151","123.97","30"
"SKU_33","2024-02-14","129","124.30","30"
"SKU_33","2024-02-15","121","124.90","30"
"SKU_33","2024-02-16","148","125.77","30"
"SKU_33","2024-02-17","130","126.13","30"
"SKU_33","2024-02-18","148","127.50","30"
"SKU_33","2024-02-19","151","128.40","30"
"SKU_33","2024-02-20","144","128.53","30"
"SKU_33","2024-02-21","155","130.07","30"
"SKU_33","2024-02-22","144","130.80","30"
"SKU_33","2024-02-23","155","132.40","30"
"SKU_33","2024-02-24","126","131.70","30"
"SKU_33","2024-02-25","131","132.00","30"
"SKU_33","2024-02-26","124","132.07","30"
"SKU_33","2024-02-27","141","132.30","30"
"SKU_33","2024-02-28","126","131.93","30"
"SKU_33","2024-02-29","148","132.30","30"
"SKU_33","2024-03-01","132","133.30","30"
"SKU_33","2024-03-02","145","134.27","30"
"SKU_33","2024-03-03","146","134.93","30"
"SKU_33","2024-03-04","147","135.50","30"
"SKU_33","2024-03-05","160","136.73","30"
"SKU_33","2024-03-06","168","138.80","30"
"SKU_33","2024-03-07","169","139.80","30"
"SKU_33","2024-03-08","152","140.60","30"
"SKU_33","2024-03-09","167","142.00","30"
"SKU_33","2024-03-10","155","143.33","30"
"SKU_33","2024-03-11","144","144.13","30"
"SKU_33","2024-03-12","176","145.57","30"
"SKU_33","2024-03-13","132","145.50","30"
"SKU_33","2024-03-14","144","145.27","30"
"SKU_33","2024-03-15","158","146.23","30"
"SKU_33","2024-03-16","143","146.97","30"
"SKU_33","2024-03-17","139","146.67","30"
"SKU_33","2024-03-18","123","146.43","30"
"SKU_33","2024-03-19","136","146.03","30"
"SKU_33","2024-03-20","153","146.10","30"
"SKU_33","2024-03-21","150","146.30","30"
"SKU_33","2024-03-22","164","146.60","30"
"SKU_33","2024-03-23","147","146.70","30"
"SKU_33","2024-03-24","159","146.83","30"
"SKU_33","2024-03-25","138","147.23","30"
"SKU_33","2024-03-26","153","147.97","30"
"SKU_33","2024-03-27","134","148.30","30"
"SKU_33","2024-03-28","162","149.00","30"
"SKU_33","2024-03-29","151","149.83","30"
"SKU_33","2024-03-30","140","149.57","30"
"SKU_33","2024-03-31","143","149.93","30"
"SKU_33","2024-04-01","166","150.63","30"
"SKU_33","2024-04-02","161","151.13","30"
"SKU_33","2024-04-03","140","150.90","30"
"SKU_33","2024-04-04","146","150.43","30"
"SKU_33","2024-04-05","166","150.37","30"
"SKU_33","2024-04-06","144","149.53","30"
"SKU_33","2024-04-07","169","150.10","30"
"SKU_33","2024-04-08","183","150.63","30"
"SKU_33","2024-04-09","130","149.80","30"
"SKU_33","2024-04-10","166","150.53","30"
"SKU_33","2024-04-11","152","149.73","30"
"SKU_33","2024-04-12","119","149.30","30"
"SKU_33","2024-04-13","179","150.47","30"
"SKU_33","2024-04-14","145","150.03","30"
"SKU_33","2024-04-15","163","150.70","30"
"SKU_33","2024-04-16","127","150.30","30"
"SKU_33","2024-04-17","147","151.10","30"
"SKU_33","2024-04-18","134","151.03","30"
"SKU_33","2024-04-19","155","151.10","30"
"SKU_33","2024-04-20","149","151.07","30"
"SKU_33","2024-04-21","142","150.33","30"
"SKU_33","2024-04-22","151","150.47","30"
"SKU_33","2024-04-23","169","150.80","30"
"SKU_33","2024-04-24","155","151.37","30"
"SKU_33","2024-04-25","143","151.03","30"
"SKU_33","2024-04-26","132","150.97","30"
"SKU_33","2024-04-27","138","150.17","30"
"SKU_33","2024-04-28","157","150.37","30"
"SKU_33","2024-04-29","132","150.10","30"
"SKU_33","2024-04-30","152","150.40","30"
"SKU_33","2024-05-01","161","150.23","30"
"SKU_33","2024-05-02","150","149.87","30"
"SKU_33","2024-05-03","148","150.13","30"
"SKU_33","2024-05-04","172","151.00","30"
"SKU_33","2024-05-05","131","149.83","30"
"SKU_33","2024-05-06","139","149.67","30"
"SKU_33","2024-05-07","147","148.93","30"
"SKU_33","2024-05-08","137","147.40","30"
"SKU_33","2024-05-09","117","146.97","30"
"SKU_33","2024-05-10","125","145.60","30"
"SKU_33","2024-05-11","137","145.10","30"
"SKU_33","2024-05-12","133","145.57","30"
"SKU_33","2024-05-13","148","144.53","30"
"SKU_33","2024-05-14","142","144.43","30"
"SKU_33","2024-05-15","127","143.23","30"
"SKU_33","2024-05-16","125","143.17","30"
"SKU_33","2024-05-17","141","142.97","30"
"SKU_33","2024-05-18","149","143.47","30"
"SKU_33","2024-05-19","141","143.00","30"
"SKU_33","2024-05-20","110","141.70","30"
"SKU_33","2024-05-21","137","141.53","30"
"SKU_33","2024-05-22","127","140.73","30"
"SKU_33","2024-05-23","134","139.57","30"
"SKU_33","2024-05-24","132","138.80","30"
"SKU_33","2024-05-25","132","138.43","30"
"SKU_33","2024-05-26","127","138.27","30"
"SKU_33","2024-05-27","134","138.13","30"
"SKU_33","2024-05-28","133","137.33","30"
"SKU_33","2024-05-29","137","137.50","30"
"SKU_33","2024-05-30","127","136.67","30"
"SKU_33","2024-05-31","121","135.33","30"
"SKU_33","2024-06-01","134","134.80","30"
